Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2021-MSS-RES-00762,,BRRRS - Reroof or Reside Residential,,"DETACHED GARAGE/ Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield./ INSTALL PER IRC AND LISTING/ 5:12 VB/ U",RHINO ROOFING,2000.0,0.0,,,517 E SUSSEX AVE,,2000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2021-08-01,August,08,2021,2022
02 - Remodel Residential,2021-MSS-RES-00764,,BRRRS - Reroof or Reside Residential,,SFR / Tearing off existing roof and reroofing with Arctic Seal ice and water / GAF Tiger Paw synthetic underlayment / GAF Timberline HDZ Shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,10000.0,0.0,,,6515 DANIELLE LOU CT,,10000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2021-08-01,August,08,2021,2022
02 - Remodel Residential,2021-MSS-RES-00766,,BRRRS - Reroof or Reside Residential,,DET GARAGE/ TEAR OFF/ REPLACE ICE AND WATER SHIELD/ UNDERLAYMENT/ SHINGLES PER IRC AND LISTING/ 4:12/ VB/ U,DO RIGHT CONTRACTING AND PAINTING,12000.0,0.0,,,333 S 03RD ST W,,12000.0,0.0,Residential,Addition/Remodel,0,08 Data Dump,2021-08-01,August,08,2021,2022
05 - New MultiFamily,2020-MSS-COM-00307,BNMRB - New Multifamily 5+ Units,,30,NEW 30 UNIT APT. BUILDING/VB/R-2/S-2Rev 01 - 07/14/2021: V5 REVIEW - 6/16/21 REVISION,HEADWATERS CONSTRUCTION COMPANY,,1970372.09,,4720642.62,1660 STODDARD ST,MFR-APT,1970372.09,2750270.5300000003,Multi-Dwelling Apartment,New Construction,30,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2020-MSS-COM-00308,BNMRB - New Multifamily 5+ Units,,6,NEW 6 UNIT ROWHOUSE/VB/R-2Rev 01 - 07/14/2021: V5 REVIEW - 6/16/21 REVISION,HEADWATERS CONSTRUCTION COMPANY,,467881.72,,1157874.32,1370 BURNS ST,MFR-APT,467881.72,689992.6000000001,Multi-Dwelling Apartment,New Construction,6,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2020-MSS-COM-00309,BNMRB - New Multifamily 5+ Units,,6,NEW 6 UNIT ROWHOUSE/VB/R-2Rev 01 - 07/14/2021: V5 REVIEW - 6/16/21 REVISION,HEADWATERS CONSTRUCTION COMPANY,,467881.72,,1157874.32,1325 COWPER ST,MFR-APT,467881.72,689992.6000000001,Multi-Dwelling Apartment,New Construction,6,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2020-MSS-RES-01074,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/ VB/ R3,OWNER,,183239.8,,432989.75,2661 BUNKHOUSE PL,SFR-DET,183239.8,249749.95,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2021-MSS-COM-00041,BNMRB - New Multifamily 5+ Units,,24,BLDG 1 /NEW 24 UNIT APT BLDG/VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,997134.84,,2453883.12,1315 RODGERS ST,MFR-APT,997134.84,1456748.2800000003,Multi-Dwelling Apartment,New Construction,24,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2021-MSS-COM-00043,BNMRB - New Multifamily 5+ Units,,23,BLDG 2/NEW 23 UNIT APT BLDG//VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,1036838.04,,2447906.84,1355 RODGERS ST,MFR-APT,1036838.04,1411068.7999999998,Multi-Dwelling Apartment,New Construction,23,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2021-MSS-COM-00044,BNMRB - New Multifamily 5+ Units,,24,BLDG 3/NEW 24 UNIT APT BLDG/VB/R-2,EDGELL BUILDING AND DEVELOPMENT INC,,997134.84,,2453883.12,1365 RODGERS ST,MFR-APT,997134.84,1456748.2800000003,Multi-Dwelling Apartment,New Construction,24,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00075,BAARC -  Add/Alter/Remodel Commercial,,,"JERSEY MIKES SUBS/New interior tenant improvement project for a fast causal restaurant from a previous fast causal restaurant.  Work includes mechanical, plumbing, electrical, millwork, and new finishes./VB/B",OWNER,200000.0,0.0,,,3275-E  N RESERVE ST,,200000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00082,BAARC -  Add/Alter/Remodel Commercial,,,"BLACK COFFEE ROASTING CO/Interior tenant improvement of a food & beverage coffee kiosk in the new MSO Missoula Airport terminal. Work includes partitions, millwork, plumbing, electrical and installing equipment. Kiosk utilizes the base building fire suppression system./IIB/B",MARTEL CONSTRUCTION INC,310642.0,0.0,,,5225 10 HWY W,,310642.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00083,BAARC -  Add/Alter/Remodel Commercial,,,"COLD SMOKE TAVERN/Interior Tenant Improvement of a food & beverage location in the MSO Missoula Airport new terminal. Work includes partitions, millwork, plumbing, electrical, and equipment installation./IIB/A-2",MARTEL CONSTRUCTION INC,532884.0,0.0,,,5225 10 HWY W,,532884.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00084,BAARC -  Add/Alter/Remodel Commercial,,,"KETTLEHOUSE TAP & GRILL/Interior Tenant Improvement of a food & beverage location inside MSO Airports new terminal. Work includes partitions, millwork, plumbing, mechanical, electrical, and equipment installation/IIB/A-3",MARTEL CONSTRUCTION INC,582206.0,0.0,,,5225 10 HWY W,,582206.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
05 - New MultiFamily,2021-MSS-COM-00100,BNMRB - New Multifamily 5+ Units,,12,NEW 12 PLEX/Demolish existing dwelling & build new 12 unit Multi-Family Building./VB/R-2,MCELMURRY HOMES INC,,584754.84,,1439043.12,910 COOLEY ST,MFR-APT,584754.84,854288.2800000001,Multi-Dwelling Apartment,New Construction,12,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00117,BAARC -  Add/Alter/Remodel Commercial,,,ATG/COGNIZANT/Tenant Improvement of all three floors of shell building./VB/B,QUALITY CONSTRUCTION COMPANY,1250000.0,0.0,,,910 WYOMING ST,,1250000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00118,BAARC -  Add/Alter/Remodel Commercial,,,ATG/COGNIZANT/Tenant improvement of all 3 floors of shell building./VB/B,QUALITY CONSTRUCTION COMPANY,1250000.0,0.0,,,970 WYOMING ST,,1250000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00164,BAARC -  Add/Alter/Remodel Commercial,,,COMM BLDG/Addition of two building entry vestibules and associated sitework./VB/B,SWANK ENTERPRISES,,27687.27,92928.16,,2010 S 03RD ST W  SHELL,,27687.27,65240.89,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00166,BAARC -  Add/Alter/Remodel Commercial,,,FIERO OFFICE/ Interior tenant improvement subdividing existing unit into three offices/VB/B,MEGAN FIERO,4000.0,0.0,,,2825 A23 STOCKYARD RD,,4000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00168,BAARC -  Add/Alter/Remodel Commercial,,,"COPPER STATE BOLT & NUT CO/Steel Building warehouse addition 30' x 90' onto existing steel building, structure will be built on a concrete slab on grade will have electrical and HVAC installed but no additional plumbing./ VB/ S2-M-B",SCHROCK CONSTRUCTION INC,,53184.0,170521.32,,343 EXPRESSWAY,,53184.0,117337.32,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00172,BAARC -  Add/Alter/Remodel Commercial,,,"FRAME OF MIND/creating an entry way between two commercial spaces with a ramp to meet ADA standards, creating a walled off room for an employee break room./VB/M",OWNER,15000.0,0.0,,,1706 BROOKS ST,,15000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00173,BAARC -  Add/Alter/Remodel Commercial,,,BRIGHTSIDE BODY ART/Adding 5 partition walls the stop below existing ceiling./VB/B,OWNER,10000.0,0.0,,,1555 LIBERTY LN,,10000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00186,BCRRS -  Reroof/Reside Commercial,,,"SELBYS/ Remove existing roofing and ballast rock down to wood deck;  install 1/2"" insulation & 60 Mil TPO membrane./ INSTALL PER IBC AND LISTING/ OBSERVE LOW SLOPE REQUIREMENTS/ VB/ B",SUMMIT ROOFING INC,36000.0,0.0,,,1914 NORTH AVE W,,36000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00187,BAARC -  Add/Alter/Remodel Commercial,,,CROWN COLOR SALON/Ste B/ NEW Tenant Improvement for hair salon/ VB / B,JON CUSKER CONSTRUCTION INC,150000.0,0.0,,,812 TOOLE AVE  STE 105,,150000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00189,BAARC -  Add/Alter/Remodel Commercial,,,WASHINGTON CORP/BUILD WALL TO DIVIDE EXISITING OFFICE INTO 2 OFFICES/VB/B,EHLI CONSTRUCTION,7500.0,0.0,,,101 INTERNATIONAL DR,,7500.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00192,BAARC -  Add/Alter/Remodel Commercial,,,"RADIO CENTRAL BUILDING/ Minor interior renovation. 3 new office, new suspended ceiling in a couple rooms and some sound clouds/VB/ B",SIRIUS CONSTRUCTION INC,60000.0,0.0,,,127 E MAIN STE  #200,,60000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
08 - New Business,2021-MSS-COM-00196,BNCNB -  New Other Than Building,,,NORTHWEST MOTOR SPORTS/Pole Sign Footing/ VB/ U,QRS SIGNS LLC,5000.0,0.0,,,1600 STEPHENS AVE,,5000.0,0.0,Business,New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00197,BAARC -  Add/Alter/Remodel Commercial,,,UM ABER HALL/Remodel existing dorm into office building./ 1A/ B,LANGLAS & ASSOCIATES INC,1850200.0,0.0,,,844 CONNELL AVE,,1850200.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00205,BAARC -  Add/Alter/Remodel Commercial,,,"Tagliare Deli, / Project Description: 42"" height half wall move. Moving a +/-72 inch section of 42 inch height half wall +/-36 inches east of current location. Wall construction and finishes stay the same. There is no plumbing in the wall. There is an electrical outlet in the wall. The wall move does not decrease accessibility. The wall move increases circulation space in the work area. The wall is not structural.",BROME DESIGN BUILD LLC,3000.0,0.0,,,1433 S HIGGINS AVE,,3000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00207,BCRRS -  Reroof/Reside Commercial,,,"COMMERCIAL/ Remove old roofing Install new shingles, install new edge metal, ice and water shield, synthetic underlayment ridge vent and ridge cap/ REPLACE PER IBC AND LISTING/ 6:12/ VB/ B",IVANS ROOFING AND CONSTRUCTION LLC,79425.0,0.0,,,1211 RESERVE ST   SHELL,,79425.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
08 - New Business,2021-MSS-COM-00210,BNCON -  New Other,,,NEW CARPORT & STORAGE FOR 4-PLEX//VB/U,EDGELL BUILDING AND DEVELOPMENT INC,,18584.5,53164.43,,2925 DUBLIN ST,MFR-APT,18584.5,34579.93,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00213,BCRRS -  Reroof/Reside Commercial,,,4-PLEX/ TEAR OFF/ REPLACE ICE AND WATER SHIELD/ SYNTHETIC UNDERLAYMENT/ SHINGLES PER IRC AND LISTING/ RIDGE VENT AND CAP/ 4:12/ VB/ R3,INDEPENDENT ROOFING LLC,7600.0,0.0,,,1829 S 14TH ST W,,7600.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00217,BCRRS -  Reroof/Reside Commercial,,,"MISSOULA COUNTY COURTHOUSE/Primary Specification – New 80 mil IB PVC Membrane (30 Year)
? Remove all roofing down to roof deck
? Remediate Asbestos Roofing -Includes Asbestos Inspection
? Replace drains as needed (additional costs may occur)
? Fully adhere R-30 Insulation to the concrete deck
? Fully adhere 1/2'” Densdeck Prime to the insulation
? Fully adhere 80 Mil Fleeceback PVC to the DenseDeck Primed cover
board
? Install PVC Walkways where needed
? 10% Bond
? 2020 Prevailing Wage
? 30 Year IB Warranty – Full Systems",SCHROCK COMMERCIAL ROOFING INC,302277.0,0.0,,,200 W BROADWAY,,302277.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00224,BCRRS -  Reroof/Reside Commercial,,,COMMERCIAL/ TEAR OFF/ REPLACE STANDING SEAM ROOF/ HVAC VENTS/ REPLACE PER IBC AND LISTING/ 3:12/ 5B/ B/ S,OWNER,336927.0,0.0,,,801 RONAN ST  SHELL,,336927.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
01 - Remodel Commercial,2021-MSS-COM-00234,BCRRS -  Reroof/Reside Commercial,,,"6-PLEX/ Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield./ INSTALL PER IBC AND LISTING/ 5:12/ VB/ R3",RHINO ROOFING,20000.0,0.0,,,1616 SCHILLING ST,,20000.0,0.0,Commercial,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00016,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/ UNFINISHED BASEMENT/VB/R-3,OWNER,,200894.25,,,3085 TRADING POST PL,SFR-DET,200894.25,0.0,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00115,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,MOSTAD CONSTRUCTION INC,,83589.35,,218464.1,3879 PINKY CT,SFR-DET,83589.35,134874.75,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00141,,BNSFR - New Single Family Residence,TED,NSFR/VB/R-3,HOYT HOMES INC,,68775.8,,161905.72,4156 KILLARNEY WAY,TED SF,68775.8,93129.92,TED Single Dwelling,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00142,,BNSFR - New Single Family Residence,TED,NSFR/VB/R-3,HOYT HOMES INC,,70743.5,,166537.9,4152 KILLARNEY WAY,TED SF,70743.5,95794.4,TED Single Dwelling,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00143,,BNSFR - New Single Family Residence,TED,NSFR/VB/R-3,HOYT HOMES INC,,68775.8,,161905.72,4148 KILLARNEY WAY,TED SF,68775.8,93129.92,TED Single Dwelling,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00166,,BNRDG - New Detached Garage/Carport,TED,NEW DET GARAGE/VB/U,HOYT HOMES INC,,8252.2,,20560.32,4152 KILLARNEY WAY,TED SF,8252.2,12308.119999999999,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00167,,BNRDG - New Detached Garage/Carport,TED,NEW DET GARAGE/VB/U,HOYT HOMES INC,,8252.2,,20560.32,4148 KILLARNEY WAY,TED SF,8252.2,12308.119999999999,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00168,,BNRDG - New Detached Garage/Carport,TED,NEW DET GARAGE/VB/U,HOYT HOMES INC,,8252.2,,20560.32,4156 KILLARNEY WAY,TED SF,8252.2,12308.119999999999,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00194,,BAARR -  Add/Alter/Remodel Residential,,NSFR/ADU/Addition of an ADU over an existing garage./VB/R-3,OWNER,,26985.6,,70536.96,1415 HARRISON ST,ADU,26985.6,43551.36000000001,ADU,New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00227,,BNRDG - New Detached Garage/Carport,,NEW GARAGE/Build garage in back of property/VB/U,DALTON CONSTRUCTION,,15396.15,,38359.44,519 S 03RD ST W,,15396.15,22963.29,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00253,,BAARR -  Add/Alter/Remodel Residential,,"SFR/ ADDING SMALL BATHROOM AND KITCHEN IN BASEMENT/ ADDING SMALL BATHROOM TO MAINFLOOR.  NEW COUNTERTOP, FLOOR AND SHEETROCK/VB/R-3",OWNER,5000.0,0.0,,,904 TURNER ST,,5000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00256,,BAARR -  Add/Alter/Remodel Residential,,DET GARAGE-ADU/REMODEL/ADDITION/Pour concrete footing for detached garage. Convert one garage bay into living area. Build additional story for living space above./VB/R-3,OWNER,,39400.85,,92753.89,722 S 3RD ST W,ADU,39400.85,53353.04,ADU,New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00262,,BNSFR - New Single Family Residence,,NSFR/ PORCH/ VB/ R3,OWNER,,84733.95,,223882.02,5503 CATTLE DR,SFR-DET,84733.95,139148.07,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00280,,BNSFR - New Single Family Residence,,NSFR/VB/R-3,LM COX INC,,69947.05,,164662.97,2427 FENCE LINE DR,SFR-DET,69947.05,94715.92,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00298,,BNRDG - New Detached Garage/Carport,,NEW DET GARAGE/VB/U,LM COX INC,,8388.6,,20900.16,2427 FENCE LINE DR,SFR-DET,8388.6,12511.56,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00320,,BNSFR - New Single Family Residence,,NSFR/VB/R-3,MCELMURRY HOMES INC,,110566.0,,289005.6,5497 CATTLE DR,SFR-DET,110566.0,178439.59999999998,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00321,,BNSFR - New Single Family Residence,,NSFR/VB/R-3,MCELMURRY HOMES INC,,110566.0,,289005.6,2446 CHUCK WAGON DR,SFR-DET,110566.0,178439.59999999998,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00323,,BNRDG - New Detached Garage/Carport,,NEW DET GARAGE/VB/U,MCELMURRY HOMES INC,,9820.8,,28068.48,5497 CATTLE DR,SFR-DET,9820.8,18247.68,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
06 - New Miscellaneous,2021-MSS-RES-00324,,BNRDG - New Detached Garage/Carport,,NEW DET GARAGE/VB/U,MCELMURRY HOMES INC,,9820.8,,28068.48,2446 CHUCK WAGON DR,,9820.8,18247.68,"Misc. (Garage, Shed, etc.)",New Construction,0,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00328,,BNSFR - New Single Family Residence,,New Studio with Apartment/ GARAGE/ CARPORT/ VB/ R3,GADDY CONTRUCTION LLC,,84071.7,,218392.92,2616 DUNCAN DR,SFR-DET,84071.7,134321.22000000003,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00333,,BAARR -  Add/Alter/Remodel Residential,,"SFR/Basement remodel.  Move bathroom, reframe walls, new windows, insulate./VB/R-3",LOKEN BUILDERS,40000.0,0.0,,,122 W CENTRAL AVE,,40000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00347,,BAARR -  Add/Alter/Remodel Residential,,"SFR/Tear down old 32'by12' deck. Replace w/ same footprint 32'by12', using painted 2x8 for joyces and rim. 1/2 lag bolts staggered every 8"". Trek decking winchester gray. 2 16' glue lams underneath joyces. 4 4x6 posts run down onto an 8"" sonotube which is dug down over 3 feet with a bigfoot attachment,4 sonotube 8"" & bigfoots. A set of stairs to the ground. 36"" city post cable railing installed to code/VB/R-3",FISHERS CONSTRUCTION AND LANDSCAPE,20000.0,0.0,,,2242 42ND ST,,20000.0,0.0,Residential,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
02 - Remodel Residential,2021-MSS-RES-00348,,BAARR -  Add/Alter/Remodel Residential,,SFR/Addition to the kitchen and dining area and addition of balcony above./VB/R-3,SCARIANO CONSTRUCTION INC,,6184.2,,16164.72,1600 SHERWOOD ST,,6184.2,9980.52,Residential,Addition/Remodel,0,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00352,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/ PORCH/ VB/ R3,LM COX INC,,82984.29,,214697.52,2430 FENCE LINE DR,SFR-DET,82984.29,131713.22999999998,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
03 - New Single Family Residential,2021-MSS-RES-00355,,BNSFT - New Single Family Townhouse,,NSFR/VB/R-3,LM COX INC,,79394.54,,202916.22,2428 BELT BUCKLE WAY,SFR-DET,79394.54,123521.68000000001,Single Dwelling Detached,New Construction,1,07 Data Dump,2021-07-01,July,07,2021,2022
