Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Property Type Order,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
03 - New Single Family Residential,2024-MSS-RES-00133,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HAYDEN HOMES LLC,,76067.81,,272869.8,5584 HORN RD,SFR-DET,76067.81,196801.99,Single Dwelling Detached,New Construction,2.0,1,05 Data Dump,2024-05-01,May,05,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00134,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/VB/R-3,HONE ARCHITECTS AND BUILDERS,,123106.0,,433977.6,400 W SUSSEX AVE,SFR-DET,123106.0,310871.6,Single Dwelling Detached,New Construction,2.0,1,05 Data Dump,2024-05-01,May,05,2024,2024
06 - New Miscellaneous,2024-MSS-RES-00135,,BNRDG - New Detached Garage/Carport,,2021 CODES/NEW DET GARAGE/VB/U,HONE ARCHITECTS AND BUILDERS,,12787.5,,49858.05,400 W SUSSEX AVE,,12787.5,37070.55,"Misc. (Garage, Shed, etc.)",New Construction,9.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00136,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/change of use back to res/Interior remodel of the existing home, updating fixtures and appliances./VB/R-3",OWNER,100000.0,0.0,,,103 S 05TH ST E,,100000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00194,,BNSFR - New Single Family Residence,ADU,2021 CODES/NSFR-ADU/ATT GARAGE/VB/R-3/U,SEAMANS HOME IMPROVEMENT,,33361.4,,119168.95,507 N 3RD ST W,ADU,33361.4,85807.54999999999,ADU,New Construction,99.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00214,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Remove and replace existing deck boards. With small infill of deck joists./VB/R-3,SCARIANO CONSTRUCTION INC,12000.0,0.0,,,2805 WINDING TRAILS DR,,12000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00219,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/REMODEL/VB/R-3

There was a house fire at this property in October 2023. All interior finishes, mechanical, electrical, and plumbing systems have been removed from the property due to fire and water damage.
No change to building footprint.
No change to building height.
No change to underground utilities.
No change to easement or property lines.
No new plumbing fixtures count.",JASON LONSKI CONSTRUCTION HISTORIC PRESERVATION,368000.0,0.0,,,109 APPLE HOUSE LN,,368000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00233,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,GARY NASH CONSTRUCTION INC,,108185.91,,389571.85,2712 BUNDY LN,SFR-DET,108185.91,281385.93999999994,Single Dwelling Detached,New Construction,2.0,1,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00239,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Master bathroom and closet remodel/VB/R-3,406 PROPERTY WORKS,50000.0,0.0,,,3726 BRANDON WAY,,50000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00253,,BRRRS - Reroof or Reside Residential,,SFR / remove shingles install new dip edge ice and water on eaves new starter course felt and new shingles ridge vent and ridge cap / INSTALL PER IRC & LISTING / 2:12 / 7:12 / OBSERVE LOW SLOPE REQUIREMENTS / SINGLE STORY / VB/R-3,A & B ROOFING CO,16000.0,0.0,,,645 E CENTRAL AVE,,16000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00254,,BRRRS - Reroof or Reside Residential,,DET GARAGE / Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles OC duration ridge vent and ridge cap / INSTALL PER IRC & LISTING / 7:12 / SINGLE STORY / VB/U,A & B ROOFING CO,8000.0,0.0,,,645 E CENTRAL AVE,,8000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00258,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles OC duration ridge vent and ridge cap / INSTALL PER IRC & LISTING / 4:12 / SINGLE STORY / VB/R-3,A & B ROOFING CO,6900.0,0.0,,,608 W CENTRAL AVE,,6900.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00260,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Structural repairs required to support solar/VB/R-3,BIG SKY SOLAR *LIMITED*,1000.0,0.0,,,1317 LOWER LINCOLN HILLS DR,TED SF,1000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00273,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Basement remodel/Addition of egress window./VB/R-3,KINGDOM BUILDERS INC,56000.0,0.0,,,845 LONGSTAFF ST,,56000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00299,,BRRRS - Reroof or Reside Residential,,SFR/ Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R3,RHINO ROOFING,8000.0,0.0,,,633 OWEN ST,,8000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00310,,BRRRS - Reroof or Reside Residential,,SFR / R&R / install synthetic underlayment /1 layer of 3-tab shingles / Double row 30# felt on 3/12 portion of house / install 50-year GAF shingles / ice & water shield / CRV / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENT / 3;12 6;12 12;12 / VB / R3,JARED LANGLEY ENTERPRISES INC,16000.0,0.0,,,1526 S 05TH ST W,,16000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00325,,BRRRS - Reroof or Reside Residential,,DUPLEX / 2224 and 2226 Duplex / residential reroof complete building / R&R / 1 layer 3-tab shingles / install 50-year GAF shingles / ice& water shield / CRV / INSTALL PER IRC AND LISTING / 4;12 / VB / R3,JARED LANGLEY ENTERPRISES INC,20000.0,0.0,,,2224 S 03RD ST W,,20000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00326,,BRRRS - Reroof or Reside Residential,,SFR / Replace Roof by removing existing roofing material / install felt underlayment / install ice and water shield / install asphalt shingels architectural style /INSTALL PER IRC AND LISTING / 8:12 / VB / R3,OWNER,3600.0,0.0,,,916 1/2 TOOLE AVE,,3600.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00329,,BRRRS - Reroof or Reside Residential,,GARAGE / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / U,RHINO ROOFING,15000.0,0.0,,,4700 MONTROSE DR,,15000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00330,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R3,RHINO ROOFING,26000.0,0.0,,,1830 RIVER RD,,26000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00332,,BRRRS - Reroof or Reside Residential,,SFR / remove existing roofing material / Re-roofing 16 squares shingles only / install synthetic underlayment / install ice and water shield / install Owens corning duration shingles / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,"INFINITY ROOFING & SIDING, LLC",9678.62,0.0,,,1408 KHANABAD WAY,,9678.62,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00335,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,18000.0,0.0,,,5130 CLEARVIEW WAY,,18000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00337,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 50-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,RHINO ROOFING,13000.0,0.0,,,231 E KENT AVE,,13000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00338,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENT / 3:12 / VB /

Lap underlayment 19 inches for asphalt shingle application on roofs with slopes 2:12 up to 4:12. IWP required as prescribed in code.",RHINO ROOFING,8000.0,0.0,,,1025 CHARLO ST,,8000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00339,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INTALL PER IRC & LISTING / TWO STORY / 6:12 / VB/R-3,DERRICK G SMITH ROOFING LLC,18600.0,0.0,,,645 BROOKS ST,,18600.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00340,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC & LISTING / SINGLE STORY / 5:12 / VB/R-3,DERRICK G SMITH ROOFING LLC,11550.0,0.0,,,2304 RAYMOND AVE,,11550.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00341,,BRRRS - Reroof or Reside Residential,,"SFR / remove existing roofing material / install ice and water on eaves and in valleys / install d style drip edge on eaves and rakes install synthetic underlayment with plastic cap nails / install 30 year architectural shingles / install ridge vent and cap / install 1/4"" densdeck at low slope awning / install 60 mil TPO / remove debris / INSTALL PER IRC & LISTING / 7:12 / SINGLE STORY / VB/R-3",MILLER ROOFING INC,7200.0,0.0,,,304 E FRANKLIN ST,,7200.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00346,,BRRRS - Reroof or Reside Residential,,SFR / R&R / install Ice & water shield / install synthetic underlayment / install 50-year GAF Architectural Shingles / CRV / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,JARED LANGLEY ENTERPRISES INC,40000.0,0.0,,,2022 RAYMOND AVE,,40000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00349,,BRRRS - Reroof or Reside Residential,,SFR / Re-roofing 25 squares shingles only / Removing existing roof & replacing / Synthetic underlayment / Installing ice + water shield / Owens Corning Duration shingles will be used / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,"INFINITY ROOFING & SIDING, LLC",15587.28,0.0,,,1579 SUNFLOWER DR,,15587.28,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00350,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENT / 3:12 / VB / R3,RHINO ROOFING,13000.0,0.0,,,2308 42ND ST,,13000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00351,,BRRRS - Reroof or Reside Residential,,"SFR / Remove all existing roofing / Install new drip edge / 2 rows of ice and water at eaves and 1 in valleys / synthetic underlayment, starter, shingles with 6 nails / ridge vent and ridge cap / Flat roof on back if house / Remove existing roofing / Install 1/2"" cover board and 60 mil tpo / install edge metal / INSTALL PER IRC AND LISTING / 4:12 / VB / R3",R AND R ROOFING SPECIALTIES,17735.0,0.0,,,532 E CENTRAL AVE,,17735.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00352,,BRRRS - Reroof or Reside Residential,,SFR / And a new layer of TPO on top of the layer of existing TPO / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 1:12 / VB / R3,FISHER FAMILY CONSTRUCTION,14661.0,0.0,,,4203 LARKSPUR DR,,14661.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00353,,BRRRS - Reroof or Reside Residential,,SFR / Complete removal and installation of shingle roofing on a gabled roof design with architectural shingles and Arctic seal underlayment / INSTALL PER IRC AND LISTING / 9:12 / VB / R3,JIM GUERRERO ROOFING,19000.0,0.0,,,701 STEPHENS AVE,,19000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00354,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Main floor bath remodel - replace existing tub & surround for new shower & surround - no layout changes. licensed plumber to replace fixtures in wet area only. wet area on ext wall - will check for proper insulation & v. barrier prior to new acrylic panels installed./VB/R-3,YOUR HOME IMPROVEMENT COMPANY LLC *UNLIMITED*,7750.0,0.0,,,3501 S GRANT ST,,7750.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00355,,BRRRS - Reroof or Reside Residential,,SFR / Take off old roofing / and put new malarkey highlanders / ice and water / synthetic underlayment / INSTALL PER IRC AND LISTING / 8:12 / VB / R3,NEW HORIZONS ROOFING LLC,8500.0,0.0,,,115 N JOHNSON ST,,8500.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00356,,BRRRS - Reroof or Reside Residential,,GARAGE / Remove & Replace 30# felt / replace w/ a 50-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / U,RHINO ROOFING,9000.0,0.0,,,4600 MONTICELLO PL,,9000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00357,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 50-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,3000.0,0.0,,,4600 MONTICELLO PL,,3000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00358,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment /  Install ice/water and synthetic underlayment / Install asphalt shingles / INSTALL PER IRC AND LISTING / 10:12 / BV / R3,MIGHTY DOG ROOFING 157,11000.0,0.0,,,504 N 02ND ST W,,11000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00359,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment / Install ice/water and synthetic underlayment / Install asphalt shingles / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 3:12 / VB / R3,MIGHTY DOG ROOFING 157,6300.0,0.0,,,5100 LOWER MILLER CREEK RD,,6300.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00360,,BRRRS - Reroof or Reside Residential,,SFR / tear off and install synthetic underlayment /  ice n water shield /  architectural shingles / ridge cap and vent / INSTALL PER IRC AND LISTING / 9:12 / VB / R3,SIMPLY THE BEST ROOFING,48950.0,0.0,,,2504 KLONDIKE CT,,48950.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00363,,BRRRS - Reroof or Reside Residential,,SFR / Complete tear off of existing roofing material / Run two rows ice and water barrier cover remaining deck with 30# synthetic / All metal flashings / 30 yr asphalt shingles / ridge vent and ridge cap/ INSTALL PER IRC AND LISTING / 4:12 / VB / R3,PURELIGHT POWER *UNLIMITED*,20000.0,0.0,,,717 PARKVIEW WAY,,20000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00364,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,RHINO ROOFING,20000.0,0.0,,,440 WOODWORTH AVE,,20000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00366,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing material / remove and replace sheathing where necessary / install ice and water on eaves and in valleys / install synthetic underlayment with plastic cap nails / install d style drip edge on eaves and rakes / install 30 year architectural shingles / install ridge vent and cap / remove debris / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,MILLER ROOFING INC,13110.0,0.0,,,2220 W FOOTHILLS DR,,13110.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00369,,BRRRS - Reroof or Reside Residential,,SFR / tear off / reroof synthetic paper and ice and water shield / metal panels back on / INSTALL PER IRC AND LISTING / 5:12 / VB / R3,RUMMEL ROOFING AND CONSTRUCTION,8000.0,0.0,,,2312 SPRING DR,,8000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00370,,BRRRS - Reroof or Reside Residential,,SFR / Remove & Replace 30# felt / replace w/ a 40-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R3,RHINO ROOFING,25000.0,0.0,,,1420 WOODBINE PL,,25000.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00372,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing shingles and underlayment / Install ice/water and synthetic underlayment per code / Install asphalt shingles per code / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,MIGHTY DOG ROOFING 157,9500.0,0.0,,,2203 36TH ST,,9500.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00374,,BRRRS - Reroof or Reside Residential,,SFR / Remove and replace existing shingles / ice and water along eaves /  synthetic underlayment rest of roof / GAF shingle / INSTALL PER IRC AND LISTING / 4:12 / VB / R3,CLW CONSTRUCTION LLC,18985.5,0.0,,,2314 HIGHWOOD DR,,18985.5,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00380,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC AND LISTING / 6:12 / VB / R3,DERRICK G SMITH ROOFING LLC,12480.0,0.0,,,511 CLEVELAND ST,,12480.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
02 - Remodel Residential,2024-MSS-RES-00381,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roofing material / install d style drip edge on eaves and rakes / install ice and water on eaves and in valleys / install synthetic underlayment with plastic cap nails / install 30 year architectural shingles / install ridge vent and cap, remove debris / INSTALL PER IRC & LISITING / 5:12 / SINGLE STORY / VB/R-3",MILLER ROOFING INC,17850.0,0.0,,,4855 SCOTT ALLEN DR,,17850.0,0.0,Residential,Addition/Remodel,15.0,0,05 Data Dump,2024-05-01,May,05,2024,2024
