Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2024-MSS-RES-01451,,BRRRS - Reroof or Reside Residential,,"SFR / WE ARE TEARING OFF THE ENIRE ROOF, FULLING PUTTING ICE AND WATER SHIELD ON THE ROOF.  PUTTING MALARKEY VISTA SHINGLES ON / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS/ 3.12 / VB  / R3",TAYLOR BRADLEY ROOFING & CONSTRUCTION,13750.0,0.0,,,2420 MCINTOSH LP,,13750.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01452,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ to remove old roofing, to install ice & water shield, to install GAF tigerpaw underlayment, to install GAF Timberline HDz architectural shingles",ABOVE THE REST ROOFING,10800.0,0.0,,,1037 ELM ST,,10800.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01453,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed.",CLW CONSTRUCTION LLC,10000.0,0.0,,,2401 S 04TH ST W,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01454,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Existing roof is being removed, Synthetic underlayment, Shingle roof, Storm damage",KASBERG SIDING AND REMODEL,21940.0,0.0,,,5028 JAIDEN LN,,21940.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01459,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Re-roof House/ Existing roof will be removed. New underlayment will be synthetic, and new shingles will be asphalt.",OWNER,9000.0,0.0,,,610 BENTON AVE,,9000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01461,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield.",RHINO ROOFING,18000.0,0.0,,,1825 34TH ST,,18000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01462,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 7:12 / TWO STORY/ Removal and replacement of roof with synthetic underlayment and Malarkey Highlander shingles.,406 ROOFING,21440.0,0.0,,,6675 CAM CT,,21440.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01463,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ Remove existing roofing, install ice and water shield/ Synthetic underlayment and 30 year as fault shingles/ All associated flashing pipe boots and d.Metal",GOLD STANDARD CONSTRUCTION,7500.0,0.0,,,605 W SUSSEX AVE,,7500.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01465,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / DOUBLE STORY/ Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code.,MIGHTY DOG ROOFING 157,12000.0,0.0,,,2238 HILLSIDE DR,,12000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01467,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed.",CLW CONSTRUCTION LLC,10000.0,0.0,,,805 WHITAKER DR,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01469,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed.",CLW CONSTRUCTION LLC,10000.0,0.0,,,4844 CHESHIRE LN,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01470,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed.",CLW CONSTRUCTION LLC,10000.0,0.0,,,1650 SHINDIG DR,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01473,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Remove old shingles. Replace with ice and water shield, synthetic underlayment and GAF Timberline HDZ shingles",FISHER FAMILY CONSTRUCTION,10536.0,0.0,,,2149 STRAND AVE,,10536.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01478,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield",RHINO ROOFING,10200.0,0.0,,,3922 MELROSE PL,,10200.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
05 - New MultiFamily,2023-MSS-COM-00338,BNMRB - New Multifamily 5+ Units,,,2021 CODES/BLDG G/NEW 12 UNIT CONDO BLDG/VB/R-2,HEADWATERS CONSTRUCTION COMPANY,0.0,794360.4,0.0,2652877.48,"1140 CHARLO ST
#101",MFR-CONDO,794360.4,1858517.08,Multi-Dwelling Condo,New Construction,12,11 Data Dump,2024-11-01,November,11,2024,2025
05 - New MultiFamily,2023-MSS-COM-00339,BNMRB - New Multifamily 5+ Units,,,2021 CODES/BLDG H/NEW 15 UNIT CONDO BLDG/VB/R-2/S-1,HEADWATERS CONSTRUCTION COMPANY,0.0,875212.8,0.0,2922895.36,"1120 CHARLO ST
#105",MFR-CONDO,875212.8,2047682.5599999998,Multi-Dwelling Condo,New Construction,15,11 Data Dump,2024-11-01,November,11,2024,2025
05 - New MultiFamily,2022-MSS-COM-00259,BNMRB - New Multifamily 5+ Units,,,2021 CODES / NEW 5-PLEX/VB/R-2,STRAIGHTEDGE CONSTRUCTION LLC,,216499.5,,707805.0,1546 S 5TH ST W,MFR-APT,216499.5,491305.5,Multi-Dwelling Apartment,New Construction,5,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2023-MSS-COM-00345,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/B&E PROVISIONS/New guard and railing at an existing stair./VB/B,OWNER,900.0,0.0,,,1541-A S 03RD ST W,,900.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2023-MSS-RES-00906,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,V & A CONSTRUCTION,,245170.17,,869972.28,6760 SAWYER CT,SFR-DET,245170.17,624802.11,Single Dwelling Detached,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00172,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/STOKES/Change of Use/B/F-1 to M/F-1 Rosin press processing, Sinful beverage processing, Cannabis Processing (Grow and Roll), Retails Sales/No construction work is a part of this Change of Use./VB/M/F-1

MAX ALLOWABLE QUANTITY OF COMBUSTIBLE FIBER IS 100 CUBIC FEET PER CONTROL AREA WHICH IS EQUAL TO 34 TOTES (EACH @ 22 GALLON TOTES) PER TABLE 307.1 (1)  THE EVALUATED CONTROL AREA IS THE BUILDING ENVELOPE/EXTERIOR WALLS (1 CONTROL AREA ONLY)",OWNER,1.0,0.0,,,2455 DIXON AVE  STE A,,1.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00231,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/MISSOULA COUNTY SHERIFFS DEPT/NEW TI/CHANGE OF USE/REMODEL/VB/B,SIRIUS CONSTRUCTION INC,489071.0,0.0,,,2415 MULLAN RD,,489071.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00265,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/THE WELL STUDIO/NEW TI/CHANGE OF USE/ B / VB / Divide space with an interior wall. Wall will have a double door in it for access to back room,OWNER,4500.0,0.0,,,610 S HIGGINS AVE,,4500.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
07 - New Assembly,2024-MSS-COM-00268,BNCCR -  New Church/Religious Building,,,2021 CODES/CROSSPOINT CHURCH MODULAR BLDG/INstallation of modular building to accomodate uses during remodel work in future phases of the existing building/VB/E,KNIFE RIVER,23500.0,0.0,,,7500 MULLAN RD,,23500.0,0.0,Assembly,New Construction,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00270,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/CIRCLE K /INTERIOR REMODEL/VB/M

Interior remodel of the store which includes updates of the New Horizon Décor; New Cooler Doors; Update the Sales Floor Tile; New LED Lighting; Restroom Upgrade",ROSET AND ASSOCIATES INC,250000.0,0.0,,,2325 RESERVE ST,,250000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00304,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/EDWARD JONES/Interior remodel of space for Edward Jones Branch tenant improvement. Relocating interior non-structural walls. Replace carpet, new paint. Existing doors used./VB/B",WESTERN INTERSTATE INC,74000.0,0.0,,,5767 W HARRIER  STE 203,,74000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00340,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/ONE MISSOULA CHURCH/PHASE 1/Remodel classroom in lower level./VB/A-3,KINGDOM BUILDERS INC,62000.0,0.0,,,1714 RESERVE ST,,62000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00344,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/CANYON RIVER GOLF CLUB MAINTENANCE BUILDING/ U / VB / Adding awning to the rear of the existing maintenance shop. Work to be done, extend awning 10ft from the preexisting wall with a 2ft overhang. Set awning is set to cover the full length of the rear building/VB/U",DO RIGHT CONTRACTING AND PAINTING,50000.0,0.0,,,691 DEER CREEK RD,,50000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00355,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/COM BLDG/INTERIOR REMODEL/VB/B

this project consists of an office interior renovation. this includes: replacing the carpet in offices, replacing the t-grid ceiling, painting walls, replacing the carpet and stair nosing in the stairwell, as well as the carpet in the elevator. RESTAINING WOOD TRIM, ADDING DIRECTORY SIGNAGE",JACKSON CONTRACTOR GROUP INC,216555.0,0.0,,,2620 CONNERY WAY,,216555.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00356,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES / APARTMENTS / REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / R-2 / SLOPE 4:12 / TWO STORY/ Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield.",RHINO ROOFING,15000.0,0.0,,,1034 LONGSTAFF ST,,15000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00357,BCRRS -  Reroof/Reside Commercial,,,2021 CODES / DET GARAGE/ REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / U / SLOPE 2:12 / SINGLE STORY/ GARAGE.  remove and replace with  High Temp ice & water/ Synthetic under/ Exposed faster/ 29 Gauge 3ft panels/ OBSERVE LOW SLOPE REQUIREMENTS,RHINO ROOFING,7500.0,0.0,,,1034 LONGSTAFF ST,,7500.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00359,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES / MULTI FAM / REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / R-2 / SLOPE 4:12 / TWO STORY/ Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield.",RHINO ROOFING,14000.0,0.0,,,2308 W FOOTHILLS DR,,14000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00360,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES / APARTMENTS / REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / R-2 / SLOPE 4:12 / TWO STORY/ Remove & Replace 30# felt, replace w/ a 30-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water shield.",RHINO ROOFING,16000.0,0.0,,,1224 EATON ST,,16000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00363,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/4-PLEX/STORM DAMAGE REPAIR LIKE FOR LIKE - Remove & replace front porch/VB/R-2,ADEA PROPERTY MANAGEMENT LLP,10000.0,0.0,,,145 BROOKS ST,,10000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00365,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES / COM / REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / B / SLOPE 1:12 / TWO STORY/ Remove existing EPDM roof, inspect decking, install 2"" poly ISO, Install 60 MIL mechanically attached reinforced EPDM, flash all penetrations, install new parapet cap and drip edge metal Observe low slope requirements",MAX TITE METAL SPECIALTIES INC,30000.0,0.0,,,1280 S 03RD ST W,,30000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00369,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM 4 UNITS / remove existing asphalt shingles.  Install proper ice and water shield to all eaves per missoula building code, with synthetic under laminate to remaining area.  install new malarkey 40 year asphalt shingle, with continuous ridge venting to entire ridge length.  re-roofing because of blown off shingles from storm we had a couple months ago. / INSTALL PER IBC AND LISTING / VB / R2 / 4.12 / TWO STORIES",BOYCE ROOFING AND CONSTRUCTION LLC,12000.0,0.0,,,1909 MARGARET ST,,12000.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
01 - Remodel Commercial,2024-MSS-COM-00376,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES / COM/ REROOF / ICE AND WATER SHIELD / INSTALL PER IBC AND LISTING / VB / R-3 / SLOPE 0:12 / SINGLE STORY/ REMOVE EXISTING MEMBRANE. REPLACE ANY DAMAGED OR WET BOARD INSULATION. INSTALL GAF 60 MIL TPO. OBSERVE LOW SLOPE REQUIREMENTS.
INSTALL MATERIAL PER MANUFACTURER SPECS. NO STRUCTURAL OR INSULATION CHANGES - OTHERWISE A SEPARATE REVIEW AND PRE-INSPECTION IS REQUIRED.",MISSOULA SHEET METAL,20785.0,0.0,,,275 W MAIN ST,,20785.0,0.0,Commercial,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00101,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,99343.9,,355980.25,1633-F SHINDIG DR,TED 3+,99343.9,256636.35,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00102,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,78362.35,,280504.93,1633-E SHINDIG DR,TED 3+,78362.35,202142.58,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00103,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,78362.35,,280504.93,1633-D SHINDIG DR,TED 3+,78362.35,202142.58,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00104,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,98176.95,,351827.95,1633-C SHINDIG DR,TED 3+,98176.95,253651.0,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00105,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,98176.95,,351827.95,1633-B SHINDIG DR,TED 3+,98176.95,253651.0,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00106,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/ATT GARAGE/VB/R-3/U,STRAIGHT LINE CONSTRUCTION INC,,99343.9,,356179.98,1633-A SHINDIG DR,TED 3+,99343.9,256836.08,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
02 - Remodel Residential,2024-MSS-RES-00195,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/DUPLEX/CHANGE OF USE TO RES FROM COMMERCIAL/ALTERATIONS PER ARCH LTR/VB/R-2,OWNER,1.0,0.0,,,2405 MCDONALD AVE,,1.0,0.0,Residential,Addition/Remodel,0,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00428,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HAYDEN HOMES LLC,,71429.95,,257194.76,5715 HORN RD,SFR-DET,71429.95,185764.81,Single Dwelling Detached,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00568,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,,72314.09,,267898.44,4380-D BANTRY CT,TED 3+,72314.09,195584.35,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
03 - New Single Family Residential,2024-MSS-RES-00570,,BNSFT - New Single Family Townhouse,TED,2021 CODES/NEW TOWNHOME/VB/R-3,EDGELL BUILDING AND DEVELOPMENT INC,,70952.5,,262881.9,4380-C BANTRY CT,TED 3+,70952.5,191929.40000000002,TED 3+,New Construction,1,12 Data Dump,2024-12-01,December,12,2024,2025
