Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
01 - Remodel Commercial,2023-MSS-COM-00167,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES/COM BLDG/REROOF/Re-roof bldg w/ a Firestone 60 MIL reinforced mechanically attached membrane roof system/Tear off existing TPO roof/Remove 1/2"" EPS insulation/Install 2 layers of 2"" Firestone staggered ISO insulation/Flash all penetrations/

Install per listing and IBC",MAX TITE METAL SPECIALTIES INC,50000.0,0.0,,,910 S 03RD ST W,,50000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00185,BCRRS -  Reroof/Reside Commercial,,,COM / Remove existing roof to the deck and dispose / Install new drip edge / ice and water guard / Titanium UDL 30 / Malarkey Highlanders to code / INSTALL PER IBC AND LISTING / 6:12 / VB / B,SCHROCK COMMERCIAL ROOFING INC,85000.0,0.0,,,308 W PINE ST  --  SHELL,,85000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00190,BCRRS -  Reroof/Reside Commercial,,,"HELLGATE ELEMENTARY BLDG 3 / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IBC AND LISTING / 6:12 / VB / E







       We are replacing the roof on the smaller attached building, not the entire building of address 2385 Flynn Land, building 3.",RHINO ROOFING,50000.0,0.0,,,2385 FLYNN LN,,50000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00191,BCRRS -  Reroof/Reside Commercial,,,COMMERCIAL / This is a flat roof replacement. It will have no underlayment because it is a commercial flat roof over steel pan decking. We will remove existing epdm membrane roof and replace with new 1.5 inch iso board insulation and PVC membrane / INSTALL PER IBC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 1:1,SCHROCK COMMERCIAL ROOFING INC,369247.0,0.0,,,704 SW HIGGINS AVE,,369247.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00201,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/MISSOULA HEAD START/Remove uneven concrete and trip hazards of existing pavements.  Convert an existing entry into a new entry accessible route from INTERIOR AND EXTERIOR.  
Interior work and exterior work will result in a functioning accessible route from a new flush floor 
inside classroom with raised exterior door and exterior concrete work to create an accessible, trip free 
paved area.",SUMMIT BUILDERS GROUP LLC,50000.0,0.0,,,2121 39TH ST,,50000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00202,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 100 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,37630.0,0.0,,,2075 COOPER ST,,37630.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00203,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 200 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,33625.0,0.0,,,2075 COOPER ST,,33625.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00204,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 300 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,33000.0,0.0,,,2075 COOPER ST,,33000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00205,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 400 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,37500.0,0.0,,,2075 COOPER ST,,37500.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00206,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 500 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,30130.0,0.0,,,2075 COOPER ST,,30130.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00207,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APTS BLDG 600 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,29500.0,0.0,,,2075 COOPER ST,,29500.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00208,BCRRS -  Reroof/Reside Commercial,,,"RIVERSIDE APT BLDG 700 / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R-2",INDEPENDENT ROOFING LLC,39000.0,0.0,,,2075 COOPER ST,,39000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00209,BCRRS -  Reroof/Reside Commercial,,,"COM / APPLYING OVER EXISTING ROOF / Install 1/2 inch Ultra recover board / Install 60 mill TPO membrane Mechanically fastened / INSTALL PER IBC AND LISTING / 0.25:12 / IIIB / S-1

Note: Code allows a maximum of two roofing layers total on a recover.",IVANS ROOFING AND CONSTRUCTION LLC,750000.0,0.0,,,1600 NORTH AVE W  STE 800,,750000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00001,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,HAYDEN HOMES LLC,,62404.96,,225063.04,2505 FENCE LINE DR,SFR-DET,62404.96,162658.08000000002,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00034,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,HAYDEN HOMES LLC,,88879.64,,289737.07,2505 CONCHO WAY,SFR-DET,88879.64,200857.43,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
06 - New Miscellaneous,2023-MSS-RES-00047,,BNRDG - New Detached Garage/Carport,,2021 CODES/NEW DET GARAGE/REPLACE EXISTING GARAGE/VB/U,OWNER,,8184.0,,31909.15,1660 S 10TH ST W,,8184.0,23725.15,"Misc. (Garage, Shed, etc.)",New Construction,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00054,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,DOUBLE K,,215173.1,,680781.57,301 MANSION HEIGHTS DR,SFR-DET,215173.1,465608.47,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00067,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,OWNER,,96564.7,,353902.2,2506 FENCE LINE DR,SFR-DET,96564.7,257337.5,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00068,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,HAYDEN HOMES LLC,,61040.96,,219744.85,2520 BELT BUCKLE WAY,SFR-DET,61040.96,158703.89,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00091,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,HAYDEN HOMES LLC,,109414.64,,393244.99,5592 CATTLE DR,SFR-DET,109414.64,283830.35,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00110,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,3GEN BUILDERS LLC,,200259.85,,713724.1,4376 HARRISON SCOTT DR,SFR-DET,200259.85,513464.25,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00111,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/REMODEL/ADDITION/VB/R-3,BROME DESIGN BUILD LLC,,40431.55,,144443.93,820 S 06TH ST W,,40431.55,104012.37999999999,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00160,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HOYT HOMES INC,,248157.64,,884746.32,3130 MARTINWOOD RD,SFR-DET,248157.64,636588.6799999999,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00161,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/CONVERT STUDIO TO ADU/VB/R-3,OWNER,300.0,0.0,,,1331 SHERWOOD ST,SFR-DET,300.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00181,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,3GEN BUILDERS LLC,,84059.3,,298988.21,4309 HARRISON SCOTT DR,SFR-DET,84059.3,214928.91000000003,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00189,,BNSFR - New Single Family Residence,ADU,2021 CODES/NEW ADU/ATT GARAGE/VB/R-3/U,KLEIN CONSTRUCTION,,39196.8,,143666.88,255 ROOSEVELT ST,ADU,39196.8,104470.08,ADU,New Construction,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00192,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Addition. Second story rebuild./VB/R-3,OWNER,65000.0,0.0,,,473 KENSINGTON AVE,,65000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00213,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HOYT HOMES INC,,111285.89,,396747.54,5415 REMINGTON DR,SFR-DET,111285.89,285461.64999999997,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00215,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Replacing compromised concrete masonry block wall with poured foundation wall./VB/R-3,SWITCHBACK EXCAVATION,12000.0,0.0,,,5041 JAIDEN LN,,12000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00241,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/Repair damage to house where it was struck by a car.  The damage consists of framing, siding and drywall damage to the north side of the house, framing, drywall and siding damage to the south side of the house, framing and sheathing and flooring damage to the floor between the two affected walls as well as any damage uncovered during the repair.  The bathroom shower was destroyed.//VB/R-3

APPROVAL NOTE: BUILDING INSPECTORS TO VERIFY WORK IN FIELD BUT MAY REQUIRE ADDITIONAL INFORMATION OR PROFESSIONAL ENGINEERING AT THE BUILDING OFFICIAL’S DISCRETION. ALL NEW WORK TO COMPLY WITH THE APPLICABLE PROVISIONS OF THE 2021 IRC.",OWNER,20000.0,0.0,,,2245 NORTH AVE W,,20000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00243,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Replace gas fireplace with window in front room of the house./VB/R-3,WESTERN MONTANA LEVEL LINE BUILDERS INC,30000.0,0.0,,,108 PINERIDGE DR,,30000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00244,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,TWITE BROTHERS CONSTRUCTION LLC,,189462.38,,678494.38,4330 CHRISTIAN DR,SFR-DET,189462.38,489032.0,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00245,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,ACR CONSTRUCTION LLC,,189359.35,,674809.34,4406 HARRISON SCOTT DR,SFR-DET,189359.35,485449.99,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00266,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/ADDITION/REMODEL/VB/R-3,OWNER,65000.0,0.0,,,105 GREENWOOD LN,,65000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00274,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Structural repairs required to support installation of new grid tie solar system,BIG SKY SOLAR,500.0,0.0,,,1220 LINCOLN RD,,500.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00317,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/INTERIOR REMODEL.  REBUILD FRONT PORCH, NEW ROOFING, NEW WINDOWS AND DOORS/VB/R-3",CONFLUENCE CONSTRUCTION LLC,500000.0,0.0,,,1620 HELEN AVE,,500000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00333,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/VB/R-3,STRATFORD INC,,70725.83,,249209.1,5584 CATTLE DR,SFR-DET,70725.83,178483.27000000002,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
06 - New Miscellaneous,2023-MSS-RES-00334,,BNRDG - New Detached Garage/Carport,,2021 CODES/NEW DET GARAGE/VB/U,STRATFORD INC,,6871.15,,26791.44,5584 CATTLE DR,,6871.15,19920.29,"Misc. (Garage, Shed, etc.)",New Construction,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00346,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roofing material, re-sheet if necessary / Replace roofing material with synthetic underlayment and new GAF asphalt shingles / Remove debris / INSTALL PER IRC AND LISTING / 3:12 / VB / R-3 / OBSERVE LOW SLOPE REQUIREMENTS",REVE EXTERIORS LLC,15330.0,0.0,,,2812 QUEEN ST,,15330.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
06 - New Miscellaneous,2023-MSS-RES-00347,,BO\S\R - Other Residential,,2021 CODES/NEW In Ground Swimming Pool/VB/U,G AND P CONSTRUCTION LLC,25000.0,0.0,,,4041 MORNHINWEG LP,,25000.0,0.0,"Misc. (Garage, Shed, etc.)",New Construction,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00354,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/remove existing roofing material, install synthetic underlayment, d style drip edge on eve and rake, 30 year architectural shingles, remove debris, ice & water/PER IRC & LISTING/TWO STORY/5:12/VB/R-3",MILLER ROOFING INC,11750.0,0.0,,,628 EDITH ST,,11750.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00355,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/remove existing roofing material, install ice and water on eves and in valleys, synthetic underlayment, d style drip edge on eves and rakes, 30 year architectural shingles, remove debris/PER IRC & LISTING/TWO STORY/5:12/VB/R-3",MILLER ROOFING INC,27160.0,0.0,,,2105 42ND ST,,27160.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00361,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Install 2- Egress windows/VB/R-3,BBM CONSTRUCTION LLC,12000.0,0.0,,,1927 34TH ST,,12000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00371,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/remove shingles install new drip edge ice and water on eaves startr course felt new arch shingles ridge vent and ridge cap/PER IRC & LISTING/SINGLE STORY/4:12/VB/R-3,A & B ROOFING CO,13200.0,0.0,,,2301 HIGHWOOD DR,,13200.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00372,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove shingles install new drip edge ice and water on eaves starter course felt new arch shingles ridge vent and ridge cap/PER IRC & LISTING/SINGLE STORY/5:12/VB/R-3,A & B ROOFING CO,13750.0,0.0,,,5401 MAINVIEW DR,,13750.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00373,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/remove shingles install new drip edge ice and water on eaves starter course felt new arch shingles ridge vent and ridge cap/PER IRC & LISTING/5 & 8:12/VB/R-3,A & B ROOFING CO,14700.0,0.0,,,808 ELM ST,,14700.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00374,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Remove old deck on side of house and replace same size with all new material./VB/R-3,ALPHA ELECTRIC LLC,22000.0,0.0,,,612 OVERLOOK WAY,,22000.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
03 - New Single Family Residential,2023-MSS-RES-00389,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/VB/R-3,CONNOR INGALLS CONSTRUCTION LLC,,101272.18,,358103.04,5509 CATTLE DR,SFR-DET,101272.18,256830.86,Single Dwelling Detached,New Construction,1,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00390,,BRRRS - Reroof or Reside Residential,,SFR / Remove old Roofing / Install synthetic underlayment / Install ice and water shield / Install Malarkey Legacy shingles / Install ridge vent Install style d metal / INSTALL PER IRC AND LISTING / 10:12 / VB / R-3,IVANS ROOFING AND CONSTRUCTION LLC,52500.0,0.0,,,604 CASTLE PINES DR,,52500.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00395,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 9:12 / VB / R-3",RHINO ROOFING,10200.0,0.0,,,4827 POTTER PARK LP,,10200.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00398,,BRRRS - Reroof or Reside Residential,,SFR / Remove old shingles / replace with synthetic underlayment / ice and water shield / new GAF HDZ Shingles / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,10296.0,0.0,,,655 EVANS AVE,,10296.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
02 - Remodel Residential,2023-MSS-RES-00400,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOFING / INSTALL NEW DRIP EDGE ICE AND WATER ON EAVES / NEW STARTER COURSE FELT / NEW SHINGLES / RIDGE VENT AND RIDGE CAP ON 7/12 / INSTALL TPO ON 3 SQUARE 1/12 PITCH / INSTALL PER IRC AND LISTING / VB / R-3,A & B ROOFING CO,22500.0,0.0,,,510 WOODWORTH AVE,,22500.0,0.0,Residential,Addition/Remodel,0,06 Data Dump,2023-06-01,June,06,2023,2023
